"id","pais_id","nombre","slug"
"1440","78","Aileu","aileu"
"1441","78","Baucau","baucau"
"1442","78","Oecusse","oecusse"
"1443","78","Manatuto","manatuto"
"1444","78","Ermera","ermera"
"1445","79","Turkmenistán","turkmenistan"
"1446","79","Mary","mary"
"1447","79","Balkan","balkan"
"1448","79","Ashgabat","ashgabat"
"1449","79","Lebap","lebap"
"1450","79","Dasoguz","dasoguz"
"1451","79","Ahal","ahal"
"1452","79","00","00"
"1453","80","Turquía","turquia"
"1454","80","Antalya","antalya"
"1455","80","Denizli","denizli"
"1456","80","Ankara","ankara"
"1457","80","Muğla","mugla"
"1458","80","İzmir Province","izmir-province"
"1459","80","Nevşehir Province","nevsehir-province"
"1460","80","Konya","konya"
"1461","80","Bursa Province","bursa-province"
"1462","80","Edirne","edirne"
"1463","80","Mardin","mardin"
"1464","80","Karabük Province","karabuk-province"
"1465","80","Istanbul","istanbul"
"1466","80","Adana","adana"
"1467","80","Gaziantep","gaziantep"
"1468","80","Diyarbakır Province","diyarbak-r-province"
"1469","80","Kayseri","kayseri"
"1470","80","Mersin","mersin"
"1471","80","Eskişehir","eskisehir"
"1472","80","Şanlıurfa","sanl-urfa"
"1473","80","Malatya","malatya"
"1474","80","Erzurum","erzurum"
"1475","80","Samsun","samsun"
"1476","80","Batman","batman"
"1477","80","Kahramanmaraş","kahramanmaras"
"1478","80","Van","van"
"1479","80","Elazığ","elaz-g"
"1480","80","Sakarya","sakarya"
"1481","80","Kocaeli","kocaeli"
"1482","80","Sivas","sivas"
"1483","80","Trabzon","trabzon"
"1484","80","Manisa","manisa"
"1485","80","Balıkesir","bal-kesir"
"1486","80","Adıyaman Province","ad-yaman-province"
"1487","80","Kırıkkale","k-r-kkale"
"1488","80","Hatay","hatay"
"1489","80","Osmaniye","osmaniye"
"1490","80","Tekirdağ","tekirdag"
"1491","80","Kütahya","kutahya"
"1492","80","Çorum","corum"
"1493","80","Isparta","isparta"
"1494","80","Aydın","ayd-n"
"1495","80","Uşak","usak"
"1496","80","Aksaray","aksaray"
"1497","80","Afyonkarahisar Province","afyonkarahisar-province"
"1498","80","Tokat Province","tokat-province"
"1499","80","Karaman","karaman"
"1500","80","Ordu","ordu"
"1501","80","Siirt","siirt"
"1502","80","Erzincan","erzincan"
"1503","80","Zonguldak Province","zonguldak-province"
"1504","80","Giresun","giresun"
"1505","80","Bolu","bolu"
"1506","80","Kırşehir","k-rsehir"
"1507","80","Rize Province","rize-province"
"1508","80","Ağrı","agr"
"1509","80","Niğde Province","nigde-province"
"1510","80","Kırklareli","k-rklareli"
"1511","80","Yozgat","yozgat"
"1512","80","Canakkale","canakkale"
"1513","80","Amasya","amasya"
"1514","80","Muş","mus"
"1515","80","Kilis","kilis"
"1516","80","Şırnak","s-rnak"
"1517","80","Bingöl","bingol"
"1518","80","Hakkâri","hakkari"
"1519","80","Kars Province","kars-province"
"1520","80","Iğdır","igd-r"
"1521","80","Bitlis","bitlis"
"1522","80","Çankırı","cank-r"
"1523","80","Yalova","yalova"
"1524","80","Kastamonu","kastamonu"
"1525","80","Burdur","burdur"
"1526","80","Düzce","duzce"
"1527","80","Bilecik","bilecik"
"1528","80","Bartın","bart-n"
"1529","80","Sinop","sinop"
"1530","80","Gümüşhane Province","gumushane-province"
"1531","80","Bayburt Province","bayburt-province"
"1532","80","Tunceli","tunceli"
"1533","80","Artvin","artvin"
"1534","80","Ardahan","ardahan"
"1535","81","Uzbekistán","uzbekistan"
"1536","81","Qashqadaryo","qashqadaryo"
"1537","81","Fergana","fergana"
"1538","81","Tashkent","tashkent"
"1539","81","Namangan","namangan"
"1540","81","Samarqand Region","samarqand-region"
"1541","81","Andijan Region","andijan-region"
"1542","81","Bukhara","bukhara"
"1543","81","Karakalpakstan","karakalpakstan"
"1544","81","Jizzakh Region","jizzakh-region"
"1545","81","Xorazm Region","xorazm-region"
"1546","81","Surxondaryo Region","surxondaryo-region"
"1547","81","Navoiy Region","navoiy-region"
"1548","81","Sirdaryo Region","sirdaryo-region"
"1549","81","Tashkent Region","tashkent-region"
"1550","82","Quang Tri","quang-tri"
"1551","82","Lạng Sơn Province","lang-son-province"
"1552","82","Vietnam","vietnam"
"1553","82","84","84"
"1554","82","Dak Lak","dak-lak"
"1555","82","78","78"
"1556","82","59","59"
"1557","82","21","21"
"1558","82","70","70"
"1559","82","54","54"
"1560","82","87","87"
"1561","82","03","03"
"1562","82","32","32"
"1563","82","13","13"
"1564","82","43","43"
"1565","82","Dong Nai","dong-nai"
"1566","82","45","45"
"1567","82","Hanoi","hanoi"
"1568","82","85","85"
"1569","82","Thừa Thiên Huế Province","thua-thien-hue-province"
"1570","82","09","09"
"1571","82","23","23"
"1572","82","Dong Thap","dong-thap"
"1573","82","65","65"
"1574","82","58","58"
"1575","82","47","47"
"1576","82","Bac Ninh","bac-ninh"
"1577","82","30","30"
"1578","82","88","88"
"1579","82","83","83"
"1580","82","69","69"
"1581","82","Ninh Binh","ninh-binh"
"1582","82","49","49"
"1583","82","34","34"
"1584","82","77","77"
"1585","82","73","73"
"1586","82","53","53"
"1587","82","61","61"
"1588","82","60","60"
"1589","82","An Giang","an-giang"
"1590","82","Ho Chi Minh City (HCMC)","ho-chi-minh-city-hcmc"
"1591","82","67","67"
"1592","82","39","39"
"1593","82","71","71"
"1594","82","35","35"
"1595","82","55","55"
"1596","82","74","74"
"1597","82","05","05"
"1598","82","Can Tho City","can-tho-city"
"1599","82","81","81"
"1600","82","90","90"
"1601","82","Hưng Yên Province","hung-yen-province"
"1602","82","Lam Dong","lam-dong"
"1603","82","63","63"
"1604","82","50","50"
"1605","82","Tay Ninh","tay-ninh"
"1606","82","62","62"
"1607","82","Gia Lai","gia-lai"
"1608","82","93","93"
"1609","82","76","76"
"1610","82","Vinh Long","vinh-long"
"1611","82","72","72"
"1612","82","64","64"
"1613","82","89","89"
"1614","82","Lao Cai","lao-cai"
"1615","83","Muhafazat Hadramaout","muhafazat-hadramaout"
"1616","83","Al Mahwit Governorate","al-mahwit-governorate"
"1617","83","Yemen","yemen"
"1618","83","Aden","aden"
"1619","83","Al Hudaydah","al-hudaydah"
"1620","83","Ma’rib","ma-rib"
"1621","83","Ta‘izz","ta-izz"
"1622","83","Ibb Governorate","ibb-governorate"
"1623","83","Omran","omran"
"1624","83","Amanat Alasimah","amanat-alasimah"
"1625","83","Dhamār","dhamar"
"1626","83","Sanaa Governorate","sanaa-governorate"
"1627","83","Şa‘dah","sa-dah"
"1628","83","Ḩajjah","hajjah"
"1629","83","Al Bayda","al-bayda"
"1630","83","Shabwah","shabwah"
"1631","83","Laḩij","lahij"
"1632","83","Abyan Governorate","abyan-governorate"
"1633","83","Al Jawf","al-jawf"
"1634","83","Aḑ Ḑāli‘","ad-dali"
"1635","83","Al Mahrah Governorate","al-mahrah-governorate"
"1636","83","Soqatra","soqatra"
"1637","83","Raymah","raymah"
"1638","84","Tirana","tirana"
"1639","84","Berat County","berat-county"
"1640","84","Albania","albania"
"1641","84","Shkodër County","shkoder-county"
"1642","84","Durrës County","durres-county"
"1643","84","Vlorë County","vlore-county"
"1644","84","Korçë County","korce-county"
"1645","84","Elbasan County","elbasan-county"
"1646","84","Lezhë County","lezhe-county"
"1647","84","Gjirokastër County","gjirokaster-county"
"1648","84","Fier County","fier-county"
"1649","84","Kukës County","kukes-county"
"1650","84","Dibër County","diber-county"
"1651","85","State of Berlin","state-of-berlin"
"1652","85","Bavaria","bavaria"
"1653","85","Alemania","alemania"
"1654","85","Baden-Wurttemberg","baden-wurttemberg"
"1655","85","Saxony","saxony"
"1656","85","North Rhine-Westphalia","north-rhine-westphalia"
"1657","85","Bremen","bremen"
"1658","85","Lower Saxony","lower-saxony"
"1659","85","Rheinland-Pfalz","rheinland-pfalz"
"1660","85","Schleswig-Holstein","schleswig-holstein"
"1661","85","Brandenburg","brandenburg"
"1662","85","Hamburg","hamburg"
"1663","85","Hesse","hesse"
"1664","85","Saxony-Anhalt","saxony-anhalt"
"1665","85","Thuringia","thuringia"
"1666","85","Mecklenburg-Vorpommern","mecklenburg-vorpommern"
"1667","85","Saarland","saarland"
"1668","86","Andorra la Vella","andorra-la-vella"
"1669","86","Andorra","andorra"
"1670","86","Ordino","ordino"
"1671","86","Encamp","encamp"
"1672","86","La Massana","la-massana"
"1673","86","Canillo","canillo"
"1674","86","Sant Julià de Loria","sant-julia-de-loria"
"1675","86","Escaldes-Engordany","escaldes-engordany"
"1676","87","Austria","austria"
"1677","87","Tyrol","tyrol"
"1678","87","Styria","styria"
"1679","87","Upper Austria","upper-austria"
"1680","87","Salzburg","salzburg"
"1681","87","Burgenland","burgenland"
"1682","87","State of Vienna","state-of-vienna"
"1683","87","Carinthia","carinthia"
"1684","87","Vorarlberg","vorarlberg"
"1685","87","Lower Austria","lower-austria"
"1686","88","Minsk City","minsk-city"
"1687","88","Bielorrusia","bielorrusia"
"1688","88","Vitebsk","vitebsk"
"1689","88","Brest","brest"
"1690","88","Minsk","minsk"
"1691","88","Homyel’ Voblasc’","homyel-voblasc"
"1692","88","Mogilev","mogilev"
"1693","88","Grodnenskaya","grodnenskaya"
"1694","89","Federation of B&H","federation-of-b-h"
"1695","89","Srpska","srpska"
"1696","89","Bosnia y Herzegovina","bosnia-y-herzegovina"
"1697","89","Brčko","brcko"
"1698","89","00","00"
"1699","90","Sofia-Capital","sofia-capital"
"1700","90","Plovdiv","plovdiv"
"1701","90","Varna","varna"
"1702","90","Burgas","burgas"
"1703","90","Bulgaria","bulgaria"
"1704","90","Blagoevgrad","blagoevgrad"
"1705","90","Ruse","ruse"
"1706","90","Sofia","sofia"
"1707","90","Dobrich","dobrich"
"1708","90","Stara Zagora","stara-zagora"
"1709","90","Pleven","pleven"
"1710","90","Sliven","sliven"
"1711","90","Pernik","pernik"
"1712","90","Shumen","shumen"
"1713","90","Haskovo","haskovo"
"1714","90","Veliko Tarnovo","veliko-tarnovo"
"1715","90","Gabrovo","gabrovo"
"1716","90","Pazardzhik","pazardzhik"
"1717","90","Vratsa","vratsa"
"1718","90","Yambol","yambol"
"1719","90","Kardzhali","kardzhali"
"1720","90","Montana","montana"
"1721","90","Vidin","vidin"
"1722","90","Razgrad","razgrad"
"1723","90","Kyustendil","kyustendil"
"1724","90","Targovishte","targovishte"
"1725","90","Lovech","lovech"
"1726","90","Silistra","silistra"
"1727","90","Smolyan","smolyan"
"1728","91","Bélgica","belgica"
"1729","91","Wallonia","wallonia"
"1730","91","Flanders","flanders"
"1731","91","Brussels Capital","brussels-capital"
"1732","92","Chequia","chequia"
"1733","92","South Bohemian Region","south-bohemian-region"
"1734","92","Carlsbad Region","carlsbad-region"
"1735","92","South Moravian","south-moravian"
"1736","92","Central Bohemia","central-bohemia"
"1737","92","Plzeň Region","plzen-region"
"1738","92","Olomouc Region","olomouc-region"
"1739","92","Vysocina","vysocina"
"1740","92","Zlín","zlin"
"1741","92","Pardubice Region","pardubice-region"
"1742","92","Ústí nad Labem Region","usti-nad-labem-region"
"1743","92","Liberec Region","liberec-region"
"1744","92","Hradec Králové Region","hradec-kralove-region"
"1745","92","Prague","prague"
"1746","92","Moravian-Silesian Region","moravian-silesian-region"
"1747","93","Ciudad del Vaticano","ciudad-del-vaticano"
"1748","94","Dubrovnik-Neretva","dubrovnik-neretva"
"1749","94","Split-Dalmatia","split-dalmatia"
"1750","94","Zagreb","zagreb"
"1751","94","Croacia","croacia"
"1752","94","Istria","istria"
"1753","94","Zadar","zadar"
"1754","94","Šibenik-Knin","sibenik-knin"
"1755","94","Varaždin","varazdin"
"1756","94","County of Osijek-Baranja","county-of-osijek-baranja"
"1757","94","Brod-Posavina","brod-posavina"
"1758","94","Primorje-Gorski Kotar","primorje-gorski-kotar"
"1759","94","Karlovac","karlovac"
"1760","94","Sisak-Moslavina","sisak-moslavina"
"1761","94","Vukovar-Srijem","vukovar-srijem"
"1762","94","Zagreb County","zagreb-county"
"1763","94","Bjelovar-Bilogora","bjelovar-bilogora"
"1764","94","Koprivnica-Križevci","koprivnica-krizevci"
"1765","94","Požega-Slavonia","pozega-slavonia"
"1766","94","Međimurje","me-imurje"
"1767","94","Virovitica-Podravina","virovitica-podravina"
"1768","94","Lika-Senj","lika-senj"
"1769","94","Krapina-Zagorje","krapina-zagorje"
"1770","95","Dinamarca","dinamarca"
"1771","95","South Denmark","south-denmark"
"1772","95","North Denmark","north-denmark"
"1773","95","Zealand","zealand"
"1774","95","Central Jutland","central-jutland"
"1775","95","Capital Region","capital-region"
"1776","96","Bratislava Region","bratislava-region"
"1777","96","Eslovaquia","eslovaquia"
"1778","96","Košice Region","kosice-region"
"1779","96","Banská Bystrica Region","banska-bystrica-region"
"1780","96","Trenčín Region","trencin-region"
"1781","96","Prešov Region","presov-region"
"1782","96","Nitra Region","nitra-region"
"1783","96","Žilina Region","zilina-region"
"1784","96","Trnava Region","trnava-region"
"1785","97","Eslovenia","eslovenia"
"1786","97","Municipality of Piran","municipality-of-piran"
"1787","97","Urban Municipality of Maribor","urban-municipality-of-maribor"
"1788","97","Urban Municipality of Ptuj","urban-municipality-of-ptuj"
"1789","97","Municipality of Kranjska Gora","municipality-of-kranjska-gora"
"1790","97","Municipality of Bovec","municipality-of-bovec"
"1791","97","Municipality of Kobarid","municipality-of-kobarid"
"1792","97","Municipality of Izola","municipality-of-izola"
"1793","97","Urban Municipality of Koper","urban-municipality-of-koper"
"1794","97","Urban Municipality of Celje","urban-municipality-of-celje"
"1795","97","Municipality of Kamnik","municipality-of-kamnik"
"1796","97","Škofja Loka","skofja-loka"
"1797","97","Municipality of Idrija","municipality-of-idrija"
"1798","97","Ljubljana","ljubljana"
"1799","97","Urban Municipality of Kranj","urban-municipality-of-kranj"
"1800","97","Urban Municipality of Velenje","urban-municipality-of-velenje"
"1801","97","Urban Municipality of Novo Mesto","urban-municipality-of-novo-mesto"
"1802","97","Municipality of Trbovlje","municipality-of-trbovlje"
"1803","97","Municipality of Jesenice","municipality-of-jesenice"
"1804","97","Municipality of Domžale","municipality-of-domzale"
"1805","97","Urban Municipality of Nova Gorica","urban-municipality-of-nova-gorica"
"1806","97","Urban Municipality of Murska Sobota","urban-municipality-of-murska-sobota"
"1807","97","Municipality of Postojna","municipality-of-postojna"
"1808","97","Logatec","logatec"
"1809","97","Municipality of Šentilj","municipality-of-sentilj"
"1810","97","Municipality of Vrhnika","municipality-of-vrhnika"
"1811","97","Municipality of Kočevje","municipality-of-kocevje"
"1812","97","Municipality of Slovenska Bistrica","municipality-of-slovenska-bistrica"
"1813","97","Urban Municipality of Slovenj Gradec","urban-municipality-of-slovenj-gradec"
"1814","97","Urban Municipality of Krško","urban-municipality-of-krsko"
"1815","97","Municipality of Grosuplje","municipality-of-grosuplje"
"1816","97","Municipality of Ravne na Koroškem","municipality-of-ravne-na-koroskem"
"1817","97","Municipality of Brežice","municipality-of-brezice"
"1818","97","Municipality of Ajdovščina","municipality-of-ajdovscina"
"1819","97","Municipality of Litija","municipality-of-litija"
"1820","97","Municipality of Zagorje ob Savi","municipality-of-zagorje-ob-savi"
"1821","97","Municipality of Mengeš","municipality-of-menges"
"1822","97","Municipality of Sežana","municipality-of-sezana"
"1823","97","Radovljica","radovljica"
"1824","97","Municipality of Hrastnik","municipality-of-hrastnik"
"1825","97","Municipality of Črnomelj","municipality-of-crnomelj"
"1826","97","Municipality of Medvode","municipality-of-medvode"
"1827","97","Municipality of Bled","municipality-of-bled"
"1828","97","Municipality of Rogaška Slatina","municipality-of-rogaska-slatina"
"1829","97","Municipality of Žalec","municipality-of-zalec"
"1830","97","Sentjur","sentjur"
"1831","97","Municipality of Slovenske Konjice","municipality-of-slovenske-konjice"
"1832","97","Municipality of Sevnica","municipality-of-sevnica"
"1833","97","Municipality of Prevalje","municipality-of-prevalje"
"1834","97","Municipality of Ilirska Bistrica","municipality-of-ilirska-bistrica"
"1835","97","Municipality of Ruše","municipality-of-ruse"
"1836","97","Municipality of Cerknica","municipality-of-cerknica"
"1837","97","Municipality of Trzin","municipality-of-trzin"
"1838","97","Municipality of Miklavž na Dravskem Polju","municipality-of-miklavz-na-dravskem-polju"
"1839","97","Municipality of Šempeter–Vrtojba","municipality-of-sempeter-vrtojba"
"1840","97","Municipality of Tržič","municipality-of-trzic"
"1841","97","Municipality of Preddvor","municipality-of-preddvor"
"1842","97","Municipality of Ribnica","municipality-of-ribnica"
"1843","97","Municipality of Žiri","municipality-of-ziri"
"1844","97","Municipality of Tolmin","municipality-of-tolmin"
"1845","97","Trebnje","trebnje"
"1846","97","Ljutomer","ljutomer"
"1847","97","Municipality of Laško","municipality-of-lasko"
"1848","97","Municipality of Dravograd","municipality-of-dravograd"
"1849","97","Municipality of Lenart","municipality-of-lenart"
"1850","97","Municipality of Ankaran","municipality-of-ankaran"
"1851","97","Municipality of Mežica","municipality-of-mezica"
"1852","97","Municipality of Brezovica","municipality-of-brezovica"
"1853","97","Municipality of Metlika","municipality-of-metlika"
"1854","97","Municipality of Gornja Radgona","municipality-of-gornja-radgona"
"1855","97","Municipality of Šenčur","municipality-of-sencur"
"1856","97","Municipality of Lendava","municipality-of-lendava"
"1857","97","Municipality of Železniki","municipality-of-zelezniki"
"1858","97","Municipality of Zreče","municipality-of-zrece"
"1859","97","Municipality of Šoštanj","municipality-of-sostanj"
"1860","97","Municipality of Radlje ob Dravi","municipality-of-radlje-ob-dravi"
"1861","97","Municipality of Rače–Fram","municipality-of-race-fram"
"1862","97","Municipality of Hoče–Slivnica","municipality-of-hoce-slivnica"
"1863","97","Municipality of Črna na Koroškem","municipality-of-crna-na-koroskem"
"1864","97","Municipality of Beltinci","municipality-of-beltinci"
"1865","97","Municipality of Polzela","municipality-of-polzela"
"1866","97","Municipality of Muta","municipality-of-muta"
"1867","97","Municipality of Vojnik","municipality-of-vojnik"
"1868","97","Municipality of Ig","municipality-of-ig"
"1869","97","Municipality of Štore","municipality-of-store"
"1870","97","Municipality of Škofljica","municipality-of-skofljica"
"1871","97","Municipality of Ivančna Gorica","municipality-of-ivancna-gorica"
"1872","97","Municipality of Radenci","municipality-of-radenci"
"1873","97","Municipality of Ormož","municipality-of-ormoz"
"1874","97","Municipality of Radeče","municipality-of-radece"
"1875","97","Municipality of Borovnica","municipality-of-borovnica"
"1876","97","Pivka","pivka"
"1877","97","Municipality of Mozirje","municipality-of-mozirje"
"1878","97","Municipality of Semič","municipality-of-semic"
"1879","97","Municipality of Straža","municipality-of-straza"
"1880","97","Municipality of Lovrenc na Pohorju","municipality-of-lovrenc-na-pohorju"
"1881","97","Municipality of Mislinja","municipality-of-mislinja"
"1882","97","Municipality of Vipava","municipality-of-vipava"
"1883","97","Municipality of Bohinj","municipality-of-bohinj"
"1884","97","Municipality of Šmarje pri Jelšah","municipality-of-smarje-pri-jelsah"
"1885","97","Municipality of Naklo","municipality-of-naklo"
"1886","97","Municipality of Cerklje na Gorenjskem","municipality-of-cerklje-na-gorenjskem"
"1887","97","Prebold","prebold"
"1888","97","Municipality of Duplek","municipality-of-duplek"
"1889","97","Municipality of Odranci","municipality-of-odranci"
"1890","97","Municipality of Cerkno","municipality-of-cerkno"
"1891","97","Municipality of Vodice","municipality-of-vodice"
"1892","97","Municipality of Vuzenica","municipality-of-vuzenica"
"1893","97","Municipality of Rogatec","municipality-of-rogatec"
"1894","97","Municipality of Turnišče","municipality-of-turnisce"
"1895","97","Municipality of Miren–Kostanjevica","municipality-of-miren-kostanjevica"
"1896","97","Log–Dragomer","log-dragomer"
"1897","97","Municipality of Šmartno pri Litiji","municipality-of-smartno-pri-litiji"
"1898","97","Municipality of Šentjernej","municipality-of-sentjernej"
"1899","97","Municipality of Mirna","municipality-of-mirna"
"1900","97","Municipality of Divača","municipality-of-divaca"
"1901","97","Municipality of Oplotnica","municipality-of-oplotnica"
"1902","97","Municipality of Selnica ob Dravi","municipality-of-selnica-ob-dravi"
"1903","97","Municipality of Horjul","municipality-of-horjul"
"1904","97","Municipality of Kanal ob Soči","municipality-of-kanal-ob-soci"
"1905","97","Municipality of Dornava","municipality-of-dornava"
"1906","97","Municipality of Kidričevo","municipality-of-kidricevo"
"1907","97","Municipality of Gorenja Vas–Poljane","municipality-of-gorenja-vas-poljane"
"1908","97","Municipality of Črenšovci","municipality-of-crensovci"
"1909","97","Municipality of Poljčane","municipality-of-poljcane"
"1910","97","Municipality of Ljubno","municipality-of-ljubno"
"1911","97","Municipality of Žužemberk","municipality-of-zuzemberk"
"1912","97","Municipality of Gornji Grad","municipality-of-gornji-grad"
"1913","97","Municipality of Mirna Peč","municipality-of-mirna-pec"
"1914","97","Municipality of Središče ob Dravi","municipality-of-sredisce-ob-dravi"
"1915","97","Municipality of Dobrovnik","municipality-of-dobrovnik"
"1916","97","Municipality of Moravče","municipality-of-moravce"
"1917","97","Municipality of Benedikt","municipality-of-benedikt"
"1918","97","Municipality of Dobrova–Polhov Gradec","municipality-of-dobrova-polhov-gradec"
"1919","97","Pesnica","pesnica"
"1920","97","Municipality of Veržej","municipality-of-verzej"
"1921","97","Dolenjske Toplice","dolenjske-toplice"
"1922","97","Komenda","komenda"
"1923","97","Municipality of Nazarje","municipality-of-nazarje"
"1924","97","Municipality of Velika Polana","municipality-of-velika-polana"
"1925","97","Municipality of Vitanje","municipality-of-vitanje"
"1926","97","Hajdina","hajdina"
"1927","97","Municipality of Sodražica","municipality-of-sodrazica"
"1928","97","Municipality of Vransko","municipality-of-vransko"
"1929","97","Municipality of Starše","municipality-of-starse"
"1930","97","Municipality of Gorišnica","municipality-of-gorisnica"
"1931","97","Municipality of Sveta Trojica v Slovenskih Goricah","municipality-of-sveta-trojica-v-slovenskih-goricah"
"1932","97","Municipality of Moravske Toplice","municipality-of-moravske-toplice"
"1933","97","Municipality of Velike Lašče","municipality-of-velike-lasce"
"1934","97","Municipality of Kostanjevica na Krki","municipality-of-kostanjevica-na-krki"
"1935","97","Grad","grad"
"1936","97","Municipality of Komen","municipality-of-komen"
"1937","97","Municipality of Šmartno ob Paki","municipality-of-smartno-ob-paki"
"1938","97","Municipality of Kostel","municipality-of-kostel"
"1939","97","Municipality of Mokronog–Trebelno","municipality-of-mokronog-trebelno"
"1940","97","Municipality of Kozje","municipality-of-kozje"
"1941","97","Municipality of Puconci","municipality-of-puconci"
"1942","97","Municipality of Majšperk","municipality-of-majsperk"
"1943","97","Municipality of Dobrepolje","municipality-of-dobrepolje"
"1944","97","Municipality of Podčetrtek","municipality-of-podcetrtek"
"1945","97","Municipality of Jezersko","municipality-of-jezersko"
"1946","97","Dobrna","dobrna"
"1947","97","Municipality of Apače","municipality-of-apace"
"1948","97","Municipality of Kobilje","municipality-of-kobilje"
"1949","97","Municipality of Loška Dolina","municipality-of-loska-dolina"
"1950","97","Municipality of Kungota","municipality-of-kungota"
"1951","97","Municipality of Rečica ob Savinji","municipality-of-recica-ob-savinji"
"1952","97","Gorje","gorje"
"1953","97","Municipality of Markovci","municipality-of-markovci"
"1954","97","Municipality of Križevci","municipality-of-krizevci"
"1955","97","Municipality of Videm","municipality-of-videm"
"1956","97","Municipality of Cankova","municipality-of-cankova"
"1957","97","Municipality of Cirkulane","municipality-of-cirkulane"
"1958","97","Municipality of Šalovci","municipality-of-salovci"
"1959","97","Municipality of Gornji Petrovci","municipality-of-gornji-petrovci"
"1960","97","Lukovica","lukovica"
"1961","97","Municipality of Luče","municipality-of-luce"
"1962","97","Municipality of Tišina","municipality-of-tisina"
"1963","97","Municipality of Tabor","municipality-of-tabor"
"1964","97","Municipality of Ribnica na Pohorju","municipality-of-ribnica-na-pohorju"
"1965","97","Municipality of Žetale","municipality-of-zetale"
"1966","97","Municipality of Sveti Jurij v Slovenskih Goricah","municipality-of-sveti-jurij-v-slovenskih-goricah"
"1967","97","Municipality of Braslovče","municipality-of-braslovce"
"1968","97","Municipality of Juršinci","municipality-of-jursinci"
"1969","97","Municipality of Podlehnik","municipality-of-podlehnik"
"1970","97","Municipality of Kuzma","municipality-of-kuzma"
"1971","97","Municipality of Loški Potok","municipality-of-loski-potok"
"1972","97","Municipality of Trnovska Vas","municipality-of-trnovska-vas"
"1973","97","Municipality of Podvelka","municipality-of-podvelka"
"1974","97","Municipality of Brda","municipality-of-brda"
"1975","97","Municipality of Šentrupert","municipality-of-sentrupert"
"1976","97","Municipality of Sveti Andraž v Slovenskih Goricah","municipality-of-sveti-andraz-v-slovenskih-goricah"
"1977","97","Municipality of Šmarješke Toplice","municipality-of-smarjeske-toplice"
"1978","97","Municipality of Bloke","municipality-of-bloke"
"1979","97","Municipality of Sveti Tomaž","municipality-of-sveti-tomaz"
"1980","97","Municipality of Rogašovci","municipality-of-rogasovci"
"1981","97","Municipality of Razkrižje","municipality-of-razkrizje"
"1982","97","Municipality of Škocjan","municipality-of-skocjan"
"1983","97","Dol pri Ljubljani","dol-pri-ljubljani"
"1984","97","Municipality of Bistrica ob Sotli","municipality-of-bistrica-ob-sotli"
"1985","97","Municipality of Hodoš","municipality-of-hodos"
"1986","97","Municipality of Makole","municipality-of-makole"
"1987","97","Municipality of Solčava","municipality-of-solcava"
"1988","97","Municipality of Sveti Jurij ob Ščavnici","municipality-of-sveti-jurij-ob-scavnici"
"1989","97","Destrnik","destrnik"
"1990","97","Municipality of Sveta Ana","municipality-of-sveta-ana"
"1991","97","Municipality of Cerkvenjak","municipality-of-cerkvenjak"
"1992","97","Municipality of Dobje","municipality-of-dobje"
"1993","97","Municipality of Osilnica","municipality-of-osilnica"
"1994","97","Municipality of Zavrč","municipality-of-zavrc"
"1995","97","Municipality of Renče–Vogrsko","municipality-of-rence-vogrsko"
"1996","98","Madrid","madrid"
"1997","98","Catalonia","catalonia"
"1998","98","Andalusia","andalusia"
"1999","98","España","espana"
"2000","98","Valencia","valencia"
"2001","98","Galicia","galicia"
"2002","98","Castille-La Mancha","castille-la-mancha"
"2003","98","Castille and León","castille-and-leon"
"2004","98","Aragon","aragon"
"2005","98","Navarre","navarre"
"2006","98","Cantabria","cantabria"
"2007","98","Asturias","asturias"
"2008","98","Extremadura","extremadura"
"2009","98","Balearic Islands","balearic-islands"
"2010","98","Murcia","murcia"
"2011","98","Canary Islands","canary-islands"
"2012","98","Basque Country","basque-country"
"2013","98","La Rioja","la-rioja"
"2014","98","Ceuta","ceuta"
"2015","98","Melilla","melilla"
"2016","99","Estonia","estonia"
"2017","99","Tartu","tartu"
"2018","99","Pärnumaa","parnumaa"
"2019","99","Ida-Virumaa","ida-virumaa"
"2020","99","Viljandimaa","viljandimaa"
"2021","99","Lääne","laane"
"2022","99","Valgamaa","valgamaa"
"2023","99","Võrumaa","vorumaa"
"2024","99","Harjumaa","harjumaa"
"2025","99","Lääne-Virumaa","laane-virumaa"
"2026","99","Saare","saare"
"2027","99","Järvamaa","jarvamaa"
"2028","99","Põlvamaa","polvamaa"
"2029","99","Jõgevamaa","jogevamaa"
"2030","99","Raplamaa","raplamaa"
"2031","99","Hiiumaa","hiiumaa"
"2032","100","Uusimaa","uusimaa"
"2033","100","Lapland","lapland"
"2034","100","Finlandia","finlandia"
"2035","100","Southwest Finland","southwest-finland"
"2036","100","Pirkanmaa","pirkanmaa"
"2037","100","South Savo","south-savo"
"2038","100","North Savo","north-savo"
"2039","100","Satakunta","satakunta"
"2040","100","North Ostrobothnia","north-ostrobothnia"
"2041","100","Central Finland","central-finland"
"2042","100","Paijat-Hame","paijat-hame"
"2043","100","Kymenlaakso","kymenlaakso"
"2044","100","North Karelia","north-karelia"
"2045","100","South Karelia","south-karelia"
"2046","100","Kanta-Häme","kanta-hame"
"2047","100","Ostrobothnia","ostrobothnia"
"2048","100","South Ostrobothnia","south-ostrobothnia"
"2049","100","Central Ostrobothnia","central-ostrobothnia"
"2050","100","Kainuu","kainuu"
"2051","101","Île-de-France","ile-de-france"
